id;titulo;descripcion;nombre;patrocinador
1583;Let's prepare for our new climate;As Vicki Arroyo says, it's time to prepare our homes and cities for our changing climate, with its increased risk of flooding, drought and uncertainty. She illustrates this inspiring talk with bold projects from cities all over the world -- local examples of thinking ahead.;2;
1582;Making sense of maps;Aris Venetikidis is fascinated by the maps we draw in our minds as we move around a city -- less like street maps, more like schematics or wiring diagrams, abstract images of relationships between places. How can we learn from these mental maps to make better real ones? As a test case, he remakes the notorious Dublin bus map.;2;
1537;A thousand times no;Art historian Bahia Shehab has long been fascinated with the Arabic script for 'no.' When revolution swept through Egypt in 2011, she began spraying the image in the streets saying no to dictators, no to military rule and no to violence.;2;
1575;What doctors don't know about the drugs they prescribe;When a new drug gets tested, the results of the trials should be published for the rest of the medical world -- except much of the time, negative or inconclusive findings go unreported, leaving doctors and researchers in the dark. In this impassioned talk, Ben Goldacre explains why these unreported instances of negative data are especially misleading and dangerous.;2;
1578;An animated tour of the invisible;Gravity. The stars in day. Thoughts. The human genome. Time. Atoms. So much of what really matters in the world is impossible to see. A stunning animation of John Lloyd's classic TEDTalk from 2009, which will make you question what you actually know. [Directed by Cognitive Media, narration by John Lloyd]. ;2;
1546;How the Internet will (one day) transform government;The open-source world has learned to deal with a flood of new, oftentimes divergent, ideas using hosting services like GitHub -- so why canÉ??t governments? In this rousing talk Clay Shirky shows how democracies can take a lesson from the Internet, to be not just transparent but also to draw on the knowledge of all their citizens.;2;
23758;The art of the metaphor;How do metaphors help us better understand the world? And, what makes a good metaphor? Explore these questions with writers like Langston Hughes and Carl Sandburg, who have mastered the art of bringing a scene or emotion to life. [Directed by Ben Pearce, narrated by Jane Hirshfield].;2;
1573;What we're learning from 5,000 brains;Mice, bugs and hamsters are no longer the only way to study the brain. Functional MRI (fMRI) allows scientists to map brain activity in living, breathing, decision-making human beings. Read Montague gives an overview of how this technology is helping us understand the complicated ways in which we interact with each other.;2;
1574;Are droids taking our jobs?;Robots and algorithms are getting good at jobs like building cars, writing articles, translating -- jobs that once required a human. So what will we humans do for work? Andrew McAfee walks through recent labor data to say: We ain't seen nothing yet. But then he steps back to look at big history, and comes up with a surprising view of what comes next.;2;
1572;The currency of the new economy is trust;"There's been an explosion of collaborative consumption -- web-powered sharing of cars, apartments, skills. Rachel Botsman explores the currency that makes systems like Airbnb and Taskrabbit work: trust, influence, and what she calls ""reputation capital.""";2;
1566;A story about knots and surgeons;One day, Ed Gavagan was sitting on the subway, watching two young med students practicing their knots. And a powerful memory washed over him -- of one shocking moment that changed his life forever. An unforgettable story of crime, skill and gratitude.;2;
1567;Demand a fair trade cell phone;Your mobile phone, computer and game console have a bloody past É?? tied to tantalum mining, which funds the war in the Democratic Republic of the Congo. Drawing on his personal story, activist and refugee Bandi Mbubi gives a stirring call to action. ;2;
1576;Discover the physical side of the internet;When a squirrel chewed through a cable and knocked him offline,  journalist Andrew Blum started wondering what the Internet was really made of. So he set out to go see it -- the underwater cables, secret switches and other physical bits that make up the net.;2;
1564;Why architects need to use their ears;Because of poor acoustics, students in classrooms miss 50 percent of what their teachers say and patients in hospitals have trouble sleeping because they continually feel stressed. Julian Treasure sounds a call to action for designers to pay attention to the É??invisible architectureÉ?ù of sound.;2;
1563;The mysterious workings of the adolescent brain;"Why do teenagers seem so much more impulsive, so much less self-aware than grown-ups? Cognitive neuroscientist Sarah-Jayne Blakemore compares the prefrontal cortex in adolescents to that of adults, to show us how typically ""teenage"" behavior is caused by the growing and developing brain.";2;
